target_lambda2,target_region,run_index,seed,num_parameters,preliminary_loss,preliminary_optimizer_success,preliminary_status,preliminary_message,preliminary_nit,preliminary_nfev,preliminary_njev,refined,refinement_loss,refinement_optimizer_success,refinement_status,refinement_message,refinement_nit,refinement_nfev,refinement_njev,final_total_loss,scientific_success,total_nit,total_nfev,total_njev,final_gradient_inf_norm,wall_time_s
1,upper_boundary,52,2026074252,274,4.2689738520293875e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,196,224,224,True,2.3656400647598538e-17,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1896,2156,2156,2.3656400647598538e-17,True,2092,2380,2380,5.908285233867439e-11,11.9148707
1,upper_boundary,53,2026074253,274,1.5560307529445811e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,121,127,127,True,1.3145081084374185e-14,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4037,4170,4170,1.3145081084374185e-14,True,4158,4297,4297,2.1270218814589248e-11,22.3281342
1,upper_boundary,54,2026074254,274,9.6110597302588955e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,65,68,68,True,6.2751452895762794e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2972,3065,3065,6.2751452895762794e-15,True,3037,3133,3133,1.0098294381963476e-11,15.4771644
1,upper_boundary,58,2026074258,274,0.15673865525749847,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,88,95,95,False,,,,,0,0,0,0.15673865525749847,False,88,95,95,5.8745061678185949e-05,0.47282225
1,upper_boundary,59,2026074259,274,0.07401598293089795,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96,103,103,False,,,,,0,0,0,0.07401598293089795,False,96,103,103,8.3816311961928958e-05,0.530747
1,upper_boundary,60,2026074260,274,0.23351868179763458,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,123,123,False,,,,,0,0,0,0.23351868179763458,False,114,123,123,6.8593098209265141e-05,0.951898458
1,upper_boundary,61,2026074261,274,0.16970786023282639,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,110,110,False,,,,,0,0,0,0.16970786023282639,False,104,110,110,5.8353933734597158e-06,0.918126709
1,upper_boundary,62,2026074262,274,0.074015969401820175,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,98,102,102,False,,,,,0,0,0,0.074015969401820175,False,98,102,102,5.729625516900233e-05,0.59735825
1,upper_boundary,56,2026074256,274,4.2447585809501625e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,76,78,78,True,3.570375558634172e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3109,3209,3209,3.570375558634172e-15,True,3185,3287,3287,4.5002048550657746e-12,16.8024622
1,upper_boundary,57,2026074257,274,8.2906213532887336e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,88,94,94,True,1.0518910516062198e-14,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1193,1233,1233,1.0518910516062198e-14,True,1281,1327,1327,7.1970802067037039e-12,7.84376287
1,upper_boundary,55,2026074255,274,7.564663682216833e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,124,124,True,2.9149392186772455e-16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4129,4679,4679,2.9149392186772455e-16,True,4243,4803,4803,3.5563373593613946e-11,25.4560733
1,upper_boundary,63,2026074263,274,5.5627326533799201e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,89,94,94,True,1.2186834692181614e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2290,2387,2387,1.2186834692181614e-15,True,2379,2481,2481,1.7631835786376459e-11,12.9016485
1,upper_boundary,67,2026074267,274,0.15673867876537267,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,117,124,124,False,,,,,0,0,0,0.15673867876537267,False,117,124,124,4.9681005281048095e-05,0.744551542
1,upper_boundary,68,2026074268,274,9.0154895602430431e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70,74,74,True,1.8456074881813145e-16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,429,471,471,1.8456074881813145e-16,True,499,545,545,1.9824382873382784e-10,2.79056629
1,upper_boundary,65,2026074265,274,3.7719076003665071e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79,82,82,True,5.3783861470011951e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2161,2283,2283,5.3783861470011951e-15,True,2240,2365,2365,1.3331488678739666e-10,12.4196285
1,upper_boundary,66,2026074266,274,2.2203476590006791e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,119,119,True,4.6688075945610532e-16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1935,2059,2059,4.6688075945610532e-16,True,2049,2178,2178,2.0687104170729546e-11,12.0270793
1,upper_boundary,71,2026074271,274,0.19800787649704632,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,225,234,234,False,,,,,0,0,0,0.19800787649704632,False,225,234,234,9.8027339376842264e-06,1.28650892
1,upper_boundary,64,2026074264,274,1.9067578177973484e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,128,140,140,True,2.5298892162570387e-16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3622,4074,4074,2.5298892162570387e-16,True,3750,4214,4214,8.093534232540473e-11,21.7853158
1,upper_boundary,73,2026074273,274,0.19800769315649824,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,161,167,167,False,,,,,0,0,0,0.19800769315649824,False,161,167,167,7.5241171940810744e-05,0.788858833
1,upper_boundary,72,2026074272,274,3.7029872432414356e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,95,101,101,True,9.9583109363127301e-17,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1142,1232,1232,9.9583109363127301e-17,True,1237,1333,1333,4.1292398785031096e-11,7.33142379
1,upper_boundary,69,2026074269,274,8.7113643040834868e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,156,156,True,7.8334206547355734e-17,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2022,2267,2267,7.8334206547355734e-17,True,2166,2423,2423,8.297472694621547e-11,12.2823895
1,upper_boundary,75,2026074275,274,0.19800772499795702,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,204,215,215,False,,,,,0,0,0,0.19800772499795702,False,204,215,215,1.9117263368728654e-05,1.19894558
1,upper_boundary,74,2026074274,274,5.94299461028691e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,89,89,True,6.4986342469919476e-16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1520,1620,1620,6.4986342469919476e-16,True,1604,1709,1709,3.3456042348680064e-11,9.12175383
1,upper_boundary,76,2026074276,274,1.8550563271524979e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,61,61,True,1.0156685977998827e-16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1115,1158,1158,1.0156685977998827e-16,True,1173,1219,1219,3.8417181044212962e-12,7.54191842
1,upper_boundary,77,2026074277,274,2.4513831747628714e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73,77,77,True,5.9106499752864972e-16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2686,2773,2773,5.9106499752864972e-16,True,2759,2850,2850,2.0936139022233834e-11,17.2423084
1,upper_boundary,70,2026074270,274,3.5662432658182942e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,141,153,153,True,2.5902850724275816e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4588,5181,5181,2.5902850724275816e-15,True,4729,5334,5334,1.1329810748673751e-10,30.8653317
1,upper_boundary,78,2026074278,274,1.0914453568029771e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,171,190,190,True,2.9859274625008233e-17,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2311,2627,2627,2.9859274625008233e-17,True,2482,2817,2817,3.7488715078050494e-11,15.4097275
1,upper_boundary,79,2026074279,274,1.2044997965886971e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,101,103,103,True,3.9651882211954418e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2213,2277,2277,3.9651882211954418e-15,True,2314,2380,2380,8.7677708626074701e-12,13.7762295
1,upper_boundary,81,2026074281,274,1.2880976295573315e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85,91,91,True,8.7999589100336032e-16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1465,1642,1642,8.7999589100336032e-16,True,1550,1733,1733,3.3496580249172447e-11,11.5049559
1,upper_boundary,80,2026074280,274,1.0531991516572148e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,149,152,152,True,1.8849148685139407e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1738,1803,1803,1.8849148685139407e-15,True,1887,1955,1955,7.5956734925978758e-12,13.0983049
1,upper_boundary,85,2026074285,274,0.16970791842631033,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,85,85,False,,,,,0,0,0,0.16970791842631033,False,80,85,85,2.0172390050289535e-05,0.401390166
1,upper_boundary,86,2026074286,274,0.19800767884581444,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,213,221,221,False,,,,,0,0,0,0.19800767884581444,False,213,221,221,5.2911197845989045e-05,1.56647779
1,upper_boundary,87,2026074287,274,9.3813048697580531e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,65,68,68,True,9.9614349887677292e-16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,485,537,537,9.9614349887677292e-16,True,550,605,605,2.0074342896485986e-11,4.01784346
1,upper_boundary,88,2026074288,274,0.074015949417935586,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73,79,79,False,,,,,0,0,0,0.074015949417935586,False,73,79,79,2.7256128384992553e-05,0.429406709
1,upper_boundary,84,2026074284,274,1.1221685391965256e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,146,158,158,True,4.8455975557566566e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1352,1548,1548,4.8455975557566566e-15,True,1498,1706,1706,6.9801492229262389e-11,10.8380678
1,upper_boundary,90,2026074290,274,0.15673865270400059,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96,101,101,False,,,,,0,0,0,0.15673865270400059,False,96,101,101,2.8238344116568448e-05,0.527017583
1,upper_boundary,89,2026074289,274,8.2356610652901932e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,86,93,93,True,2.7672274756425383e-17,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,565,637,637,2.7672274756425383e-17,True,651,730,730,8.0758846127800103e-12,4.90113704
1,upper_boundary,92,2026074292,274,0.23351870451370599,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,151,158,158,False,,,,,0,0,0,0.23351870451370599,False,151,158,158,0.0001255085855456381,1.21556754
1,upper_boundary,93,2026074293,274,0.2020894302364058,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,211,220,220,False,,,,,0,0,0,0.2020894302364058,False,211,220,220,2.5460726288750546e-05,1.72798479
1,upper_boundary,94,2026074294,274,0.074015975599803011,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,76,76,False,,,,,0,0,0,0.074015975599803011,False,72,76,76,1.5591431837736868e-05,0.61705175
1,upper_boundary,82,2026074282,274,4.8195904211964465e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,98,99,99,True,3.3742176017267706e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4177,4287,4287,3.3742176017267706e-15,True,4275,4386,4386,2.2687045560143571e-11,29.236349
1,upper_boundary,96,2026074296,274,8.7995739132630108e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77,83,83,True,2.5759717816268024e-16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,438,483,483,2.5759717816268024e-16,True,515,566,566,2.7526527558585044e-11,3.06668017
1,upper_boundary,83,2026074283,274,9.8399125873357682e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,89,92,92,True,7.3097134351491558e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4560,4720,4720,7.3097134351491558e-15,True,4649,4812,4812,1.3057620783233851e-11,31.2082568
1,upper_boundary,98,2026074298,274,0.19800765218137192,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,198,207,207,False,,,,,0,0,0,0.19800765218137192,False,198,207,207,5.0702127455698465e-05,0.954457709
1,upper_boundary,97,2026074297,274,1.0107766142511578e-07,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,88,91,91,True,1.755918347028144e-16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,766,794,794,1.755918347028144e-16,True,854,885,885,4.0824134528454974e-12,5.64666692
1,upper_boundary,91,2026074291,274,6.2032433720411876e-08,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,110,115,115,True,2.8933872563925832e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3028,3117,3117,2.8933872563925832e-15,True,3138,3232,3232,9.7150276142632872e-12,21.3199816
1,upper_boundary,95,2026074295,274,1.8398933391559752e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,112,123,123,True,1.4331016973188814e-14,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3036,3434,3434,1.4331016973188814e-14,True,3148,3557,3557,2.1447924409080086e-11,20.9886427
1,upper_boundary,99,2026074299,274,1.9231765148719906e-06,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,112,121,121,True,1.1771013934810178e-15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4153,4711,4711,1.1771013934810178e-15,True,4265,4832,4832,1.0477387366190491e-10,19.6681875
